,Color_x,Color_y,C_mouvement_x,C_mouvement_y,Hough_x,Hough_y,H_mouvement_x,H_mouvement_y
1448,386,157,-1,22,386,156,-2,22
1449,385,176,-1,19,384,176,-2,20
1450,383,201,-2,25,382,200,-2,24
1451,382,226,-1,25,382,226,0,26
1452,378,230,-4,4,378,230,-4,4
1453,376,232,-2,2,376,232,-2,2
1454,373,236,-3,4,372,236,-4,4
1455,369,242,-4,6,368,242,-4,6
1456,369,242,0,0,368,242,0,0
1457,364,190,-5,-52,364,190,-4,-52
1458,362,158,-2,-32,362,158,-2,-32
1459,360,134,-2,-24,360,134,-2,-24
1460,359,117,-1,-17,358,116,-2,-18
1461,357,104,-2,-13,358,116,0,0
1462,358,96,1,-8,356,96,-2,-20
1463,358,93,0,-3,356,96,0,0
1464,358,91,0,-2,356,96,0,0
1465,358,91,0,0,356,96,0,0
1466,357,92,-1,1,354,90,-2,-6
1467,356,96,-1,4,354,90,0,0
1468,356,99,0,3,354,90,0,0
1469,356,99,0,0,354,90,0,0
1470,356,99,0,0,354,90,0,0
1471,356,99,0,0,354,90,0,0
1472,356,99,0,0,494,272,140,182
1473,356,99,0,0,494,272,0,0
1474,356,99,0,0,494,272,0,0
1475,356,99,0,0,494,272,0,0
1476,358,94,2,-5,494,272,0,0
1477,358,94,0,0,494,272,0,0
1478,357,75,-1,-19,894,108,400,-164
1479,356,68,-1,-7,894,108,0,0
1480,356,61,0,-7,894,108,0,0
1481,356,56,0,-5,494,292,-400,184
1482,356,53,0,-3,894,108,400,-184
1483,356,50,0,-3,894,108,0,0
1484,356,50,0,0,894,108,0,0
1485,356,46,0,-4,894,108,0,0
1486,356,46,0,0,894,108,0,0
1487,356,46,0,0,894,108,0,0
1488,356,47,0,1,894,108,0,0
1489,356,50,0,3,894,108,0,0
1490,356,52,0,2,894,108,0,0
1491,356,52,0,0,894,108,0,0
1492,356,52,0,0,514,298,-380,190
1493,356,52,0,0,894,108,380,-190
1494,356,52,0,0,894,108,0,0
1495,356,52,0,0,894,108,0,0
1496,356,52,0,0,894,108,0,0
1497,356,52,0,0,894,108,0,0
1498,356,52,0,0,894,108,0,0
1499,356,52,0,0,894,108,0,0
1500,356,52,0,0,894,108,0,0
1501,356,52,0,0,514,298,-380,190
1502,356,52,0,0,514,298,0,0
1503,356,52,0,0,514,298,0,0
1504,356,52,0,0,514,298,0,0
1505,354,36,-2,-16,514,298,0,0
1506,354,36,0,0,514,294,0,-4
1507,354,36,0,0,514,294,0,0
1508,354,36,0,0,514,292,0,-2
1509,354,36,0,0,514,292,0,0
1510,354,36,0,0,514,292,0,0
1511,354,36,0,0,514,292,0,0
1512,354,36,0,0,514,292,0,0
1513,354,36,0,0,514,292,0,0
1514,354,36,0,0,514,292,0,0
1515,354,36,0,0,514,292,0,0
1516,354,36,0,0,514,292,0,0
1517,354,36,0,0,514,292,0,0
1518,354,36,0,0,514,292,0,0
1519,354,36,0,0,894,108,380,-184
1520,354,36,0,0,894,108,0,0
1521,354,36,0,0,894,108,0,0
1522,354,36,0,0,894,108,0,0
1523,354,36,0,0,894,108,0,0
1524,354,36,0,0,894,108,0,0
1525,354,36,0,0,894,108,0,0
1526,354,36,0,0,894,108,0,0
1527,354,36,0,0,894,108,0,0
1528,354,36,0,0,894,108,0,0
1529,354,36,0,0,894,108,0,0
1530,354,36,0,0,894,108,0,0
1531,354,36,0,0,894,108,0,0
1532,354,36,0,0,894,108,0,0
1533,354,36,0,0,894,108,0,0
1534,354,36,0,0,894,108,0,0
1535,354,36,0,0,894,108,0,0
1536,354,36,0,0,894,108,0,0
1537,354,36,0,0,894,108,0,0
1538,354,36,0,0,894,108,0,0
1539,354,36,0,0,894,104,0,-4
1540,354,36,0,0,894,104,0,0
1541,354,36,0,0,894,104,0,0
1542,354,36,0,0,894,104,0,0
1543,354,36,0,0,894,104,0,0
1544,354,36,0,0,894,104,0,0
1545,354,36,0,0,894,104,0,0
1546,354,36,0,0,894,104,0,0
1547,354,36,0,0,894,104,0,0
1548,354,36,0,0,894,104,0,0
1549,354,36,0,0,894,104,0,0
1550,354,36,0,0,894,104,0,0
1551,354,36,0,0,894,104,0,0
1552,354,36,0,0,510,290,-384,186
1553,354,36,0,0,510,290,0,0
1554,354,36,0,0,510,290,0,0
1555,354,36,0,0,510,290,0,0
1556,354,36,0,0,510,290,0,0
1557,354,36,0,0,510,290,0,0
1558,481,53,127,17,482,50,-28,-240
1559,472,52,-9,-1,482,50,0,0
1560,463,52,-9,0,482,50,0,0
1561,454,52,-9,0,482,50,0,0
1562,445,53,-9,1,444,52,-38,2
1563,436,52,-9,-1,444,52,0,0
1564,426,52,-10,0,444,52,0,0
1565,417,52,-9,0,416,52,-28,0
1566,414,52,-3,0,416,52,0,0
1567,426,60,12,8,416,52,0,0
1568,431,72,5,12,430,72,14,20
1569,436,85,5,13,436,84,6,12
1570,441,83,5,-2,436,84,0,0
1571,445,80,4,-3,444,80,8,-4
1572,449,81,4,1,504,290,60,210
1573,454,81,5,0,504,290,0,0
1574,460,84,6,3,504,290,0,0
1575,465,86,5,2,464,84,-40,-206
1576,472,91,7,5,470,90,6,6
1577,476,96,4,5,470,90,0,0
1578,482,102,6,6,482,102,12,12
1579,488,111,6,9,488,110,6,8
1580,493,121,5,10,494,120,6,10
1581,499,133,6,12,500,130,6,10
1582,506,144,7,11,506,144,6,14
1583,513,161,7,17,514,160,8,16
1584,519,175,6,14,518,174,4,14
1585,526,193,7,18,526,192,8,18
1586,532,197,6,4,532,198,6,6
1587,539,197,7,0,538,334,6,136
1588,546,198,7,1,546,198,8,-136
1589,554,200,8,2,554,200,8,2
1590,562,204,8,4,560,204,6,4
1591,569,210,7,6,568,210,8,6
1592,578,220,9,10,578,218,10,8
1593,585,228,7,8,584,228,6,10
1594,593,240,8,12,594,238,10,10
1595,603,253,10,13,602,252,8,14
1596,611,268,8,15,602,252,0,0
1597,592,226,-19,-42,592,226,-10,-26
1598,574,191,-18,-35,574,190,-18,-36
1599,556,159,-18,-32,554,158,-20,-32
1600,543,142,-13,-17,542,140,-12,-18
1601,529,123,-14,-19,528,122,-14,-18
1602,515,109,-14,-14,528,122,0,0
1603,503,98,-12,-11,502,98,-26,-24
1604,492,88,-11,-10,492,88,-10,-10
1605,481,82,-11,-6,492,88,0,0
1606,470,77,-11,-5,492,88,0,0
1607,460,74,-10,-3,460,74,-32,-14
1608,450,73,-10,-1,450,72,-10,-2
1609,442,72,-8,-1,450,72,0,0
1610,433,73,-9,1,450,72,0,0
1611,424,74,-9,1,424,74,-26,2
1612,416,76,-8,2,424,74,0,0
1613,410,79,-6,3,424,74,0,0
1614,401,69,-9,-10,402,68,-22,-6
1615,394,57,-7,-12,634,208,232,140
1616,388,51,-6,-6,634,208,0,0
1617,380,44,-8,-7,380,44,-254,-164
1618,373,39,-7,-5,380,44,0,0
1619,367,35,-6,-4,380,44,0,0
1620,363,33,-4,-2,380,44,0,0
1621,380,41,17,8,380,44,0,0
1622,396,49,16,8,380,44,0,0
1623,414,60,18,11,414,60,34,16
1624,434,74,20,14,414,60,0,0
1625,452,89,18,15,452,88,38,28
1626,473,108,21,19,472,108,20,20
1627,494,131,21,23,494,130,22,22
1628,517,155,23,24,516,154,22,24
1629,541,182,24,27,540,182,24,28
1630,566,213,25,31,566,212,26,30
1631,594,240,28,27,594,240,28,28
1632,619,250,25,10,618,248,24,8
1633,649,263,30,13,648,262,30,14
1634,680,279,31,16,648,262,0,0
1635,707,295,27,16,648,262,0,0
1636,670,245,-37,-50,668,244,20,-18
1637,640,210,-30,-35,640,210,-28,-34
1638,612,180,-28,-30,612,180,-28,-30
1639,588,157,-24,-23,588,156,-24,-24
1640,563,136,-25,-21,562,136,-26,-20
1641,545,122,-18,-14,544,122,-18,-14
1642,526,110,-19,-12,526,110,-18,-12
1643,509,100,-17,-10,508,100,-18,-10
1644,492,94,-17,-6,492,92,-16,-8
1645,480,88,-12,-6,478,88,-14,-4
1646,465,86,-15,-2,478,88,0,0
1647,452,83,-13,-3,478,88,0,0
1648,441,83,-11,0,478,88,0,0
1649,430,83,-11,0,478,88,0,0
1650,420,85,-10,2,478,88,0,0
1651,409,89,-11,4,478,88,0,0
1652,400,92,-9,3,400,92,-78,4
1653,391,84,-9,-8,400,92,0,0
1654,382,72,-9,-12,382,72,-18,-20
1655,373,63,-9,-9,382,72,0,0
1656,365,55,-8,-8,382,72,0,0
1657,356,50,-9,-5,382,72,0,0
1658,350,45,-6,-5,382,72,0,0
1659,342,42,-8,-3,382,72,0,0
1660,336,38,-6,-4,382,72,0,0
1661,359,44,23,6,382,72,0,0
1662,384,52,25,8,384,52,2,-20
1663,417,66,33,14,416,66,32,14
1664,441,78,24,12,440,76,24,10
1665,472,96,31,18,470,96,30,20
1666,503,115,31,19,502,114,32,18
1667,535,139,32,24,534,138,32,24
1668,569,165,34,26,568,164,34,26
1669,604,195,35,30,604,194,36,30
1670,646,234,42,39,646,234,42,40
1671,678,259,32,25,678,258,32,24
1672,721,269,43,10,722,268,44,10
1673,762,281,41,12,722,268,0,0
1674,810,296,48,15,722,268,0,0
1675,858,316,48,20,722,268,0,0
1676,911,339,53,23,722,268,0,0
1677,959,367,48,28,722,268,0,0
1678,959,367,0,0,722,268,0,0
1679,959,367,0,0,722,268,0,0
1680,959,367,0,0,722,268,0,0
1681,959,367,0,0,722,268,0,0
1682,959,367,0,0,722,268,0,0
1683,959,367,0,0,722,268,0,0
1684,959,367,0,0,722,268,0,0
1685,959,367,0,0,722,268,0,0
1686,959,367,0,0,722,268,0,0
1687,959,367,0,0,722,268,0,0
1688,959,367,0,0,722,268,0,0
1689,959,367,0,0,722,268,0,0
1690,959,367,0,0,722,268,0,0
1691,959,367,0,0,722,268,0,0
1692,959,367,0,0,722,268,0,0
1693,959,367,0,0,722,268,0,0
1694,959,367,0,0,722,268,0,0
1695,959,367,0,0,722,268,0,0
1696,959,367,0,0,722,268,0,0
1697,959,367,0,0,768,242,46,-26
1698,959,367,0,0,768,242,0,0
1699,959,367,0,0,768,242,0,0
1700,959,367,0,0,894,104,126,-138
1701,959,367,0,0,768,242,-126,138
1702,959,367,0,0,918,108,150,-134
1703,959,367,0,0,768,242,-150,134
1704,959,367,0,0,768,242,0,0
1705,959,367,0,0,768,242,0,0
1706,959,367,0,0,768,242,0,0
1707,959,367,0,0,894,108,126,-134
1708,959,367,0,0,894,108,0,0
1709,959,367,0,0,894,108,0,0
1710,959,367,0,0,894,108,0,0
1711,959,367,0,0,894,108,0,0
1712,959,367,0,0,616,252,-278,144
1713,959,367,0,0,616,252,0,0
1714,959,367,0,0,616,252,0,0
1715,959,367,0,0,616,252,0,0
1716,959,367,0,0,616,252,0,0
1717,959,367,0,0,562,240,-54,-12
1718,959,367,0,0,554,240,-8,0
1719,959,367,0,0,554,240,0,0
1720,959,367,0,0,554,240,0,0
1721,959,367,0,0,554,240,0,0
1722,959,367,0,0,894,104,340,-136
1723,959,367,0,0,894,104,0,0
1724,959,367,0,0,894,104,0,0
1725,959,367,0,0,894,104,0,0
1726,959,367,0,0,894,104,0,0
1727,959,367,0,0,894,104,0,0
1728,959,367,0,0,520,244,-374,140
1729,959,367,0,0,894,104,374,-140
1730,959,367,0,0,894,104,0,0
1731,959,367,0,0,894,104,0,0
1732,959,367,0,0,894,104,0,0
1733,959,367,0,0,894,104,0,0
1734,959,367,0,0,894,104,0,0
1735,959,367,0,0,894,104,0,0
1736,959,367,0,0,894,104,0,0
1737,959,367,0,0,894,104,0,0
1738,959,367,0,0,894,104,0,0
1739,959,367,0,0,894,104,0,0
1740,959,367,0,0,516,244,-378,140
1741,959,367,0,0,516,244,0,0
1742,959,367,0,0,516,244,0,0
1743,959,367,0,0,516,244,0,0
1744,959,367,0,0,516,244,0,0
1745,959,367,0,0,896,106,380,-138
1746,959,367,0,0,896,106,0,0
1747,959,367,0,0,514,246,-382,140
1748,959,367,0,0,514,246,0,0
1749,959,367,0,0,514,248,0,2
1750,959,367,0,0,920,106,406,-142
1751,959,367,0,0,512,252,-408,146
1752,959,367,0,0,512,252,0,0
1753,959,367,0,0,512,252,0,0
1754,959,367,0,0,512,252,0,0
1755,959,367,0,0,894,104,382,-148
1756,959,367,0,0,894,104,0,0
1757,959,367,0,0,894,104,0,0
1758,959,367,0,0,894,104,0,0
1759,959,367,0,0,894,104,0,0
1760,959,367,0,0,894,104,0,0
1761,959,367,0,0,894,104,0,0
1762,959,367,0,0,894,104,0,0
1763,959,367,0,0,894,104,0,0
1764,959,367,0,0,894,104,0,0
1765,959,367,0,0,894,104,0,0
1766,959,367,0,0,894,108,0,4
1767,959,367,0,0,894,108,0,0
1768,959,367,0,0,894,108,0,0
1769,959,367,0,0,894,108,0,0
1770,959,367,0,0,894,108,0,0
1771,959,367,0,0,894,110,0,2
1772,959,367,0,0,894,110,0,0
1773,959,367,0,0,894,110,0,0
1774,959,367,0,0,894,110,0,0
1775,959,367,0,0,506,256,-388,146
1776,959,367,0,0,506,256,0,0
1777,959,367,0,0,506,256,0,0
1778,959,367,0,0,506,256,0,0
1779,959,367,0,0,506,256,0,0
1780,959,367,0,0,506,256,0,0
1781,959,367,0,0,506,256,0,0
1782,959,367,0,0,506,256,0,0
1783,959,367,0,0,506,256,0,0
1784,959,367,0,0,504,256,-2,0
1785,487,52,-472,-315,504,256,0,0
1786,491,52,4,0,492,52,-12,-204
1787,502,52,11,0,492,52,0,0
1788,510,52,8,0,492,52,0,0
1789,519,52,9,0,492,52,0,0
1790,529,52,10,0,492,52,0,0
1791,539,52,10,0,502,258,10,206
1792,545,52,6,0,502,258,0,0
1793,539,52,-6,0,502,258,0,0
1794,533,65,-6,13,502,258,0,0
1795,528,79,-5,14,528,78,26,-180
1796,524,83,-4,4,524,82,-4,4
1797,521,81,-3,-2,524,82,0,0
1798,516,79,-5,-2,516,80,-8,-2
1799,512,79,-4,0,512,78,-4,-2
1800,509,80,-3,1,512,78,0,0
1801,505,82,-4,2,512,78,0,0
1802,500,85,-5,3,512,78,0,0
1803,496,90,-4,5,422,274,-90,196
1804,492,96,-4,6,422,274,0,0
1805,487,104,-5,8,486,102,64,-172
1806,482,112,-5,8,482,112,-4,10
1807,476,125,-6,13,476,122,-6,10
1808,472,133,-4,8,472,132,-4,10
1809,467,146,-5,13,466,146,-6,14
1810,461,161,-6,15,460,160,-6,14
1811,456,178,-5,17,424,322,-36,162
1812,451,195,-5,17,450,194,26,-128
1813,446,194,-5,-1,446,194,-4,0
1814,440,193,-6,-1,478,368,32,174
1815,434,195,-6,2,434,194,-44,-174
1816,428,198,-6,3,428,198,-6,4
1817,422,202,-6,4,422,202,-6,4
1818,415,208,-7,6,422,202,0,0
1819,406,168,-9,-40,406,168,-16,-34
1820,399,141,-7,-27,398,140,-8,-28
1821,392,122,-7,-19,392,120,-6,-20
1822,388,108,-4,-14,388,108,-4,-12
1823,384,99,-4,-9,384,98,-4,-10
1824,381,93,-3,-6,384,98,0,0
1825,379,89,-2,-4,384,98,0,0
1826,377,88,-2,-1,376,88,-8,-10
1827,374,74,-3,-14,376,88,0,0
1828,372,61,-2,-13,376,88,0,0
1829,370,50,-2,-11,370,48,-6,-40
1830,369,41,-1,-9,370,48,0,0
1831,366,35,-3,-6,370,48,0,0
1832,370,34,4,-1,370,48,0,0
1833,374,33,4,-1,370,48,0,0
1834,382,33,8,0,370,48,0,0
1835,389,34,7,1,370,48,0,0
1836,397,35,8,1,532,280,162,232
1837,404,39,7,4,530,288,-2,8
1838,412,44,8,5,530,288,0,0
1839,422,50,10,6,422,50,-108,-238
1840,429,56,7,6,422,50,0,0
1841,438,64,9,8,438,64,16,14
1842,447,74,9,10,446,74,8,10
1843,456,84,9,10,446,74,0,0
1844,466,98,10,14,466,98,20,24
1845,476,112,10,14,476,112,10,14
1846,485,129,9,17,486,128,10,16
1847,497,147,12,18,496,146,10,18
1848,507,167,10,20,506,166,10,20
1849,519,190,12,23,518,190,12,24
1850,529,201,10,11,528,202,10,12
1851,541,201,12,0,540,200,12,-2
1852,552,202,11,1,552,202,12,2
1853,564,205,12,3,564,204,12,2
1854,578,210,14,5,578,208,14,4
1855,580,167,2,-43,580,166,2,-42
1856,580,139,0,-28,580,140,0,-26
1857,579,119,-1,-20,580,118,0,-22
1858,579,106,0,-13,578,106,-2,-12
1859,578,99,-1,-7,578,98,0,-8
1860,578,95,0,-4,578,98,0,0
1861,578,93,0,-2,616,232,38,134
1862,578,73,0,-20,614,244,-2,12
1863,578,60,0,-13,578,60,-36,-184
1864,579,49,1,-11,578,60,0,0
1865,579,40,0,-9,614,244,36,184
1866,579,33,0,-7,614,244,0,0
1867,577,31,-2,-2,614,244,0,0
1868,572,31,-5,0,614,244,0,0
1869,567,31,-5,0,566,30,-48,-214
1870,561,33,-6,2,562,32,-4,2
1871,557,36,-4,3,562,32,0,0
1872,551,40,-6,4,562,32,0,0
1873,546,47,-5,7,544,46,-18,14
1874,540,54,-6,7,538,54,-6,8
1875,533,62,-7,8,532,62,-6,8
1876,526,72,-7,10,526,72,-6,10
1877,519,84,-7,12,518,82,-8,10
1878,511,99,-8,15,510,98,-8,16
1879,505,112,-6,13,504,110,-6,12
1880,497,128,-8,16,498,128,-6,18
1881,490,147,-7,19,490,146,-8,18
1882,482,167,-8,20,482,166,-8,20
1883,473,189,-9,22,474,188,-8,22
1884,465,213,-8,24,464,212,-10,24
1885,456,213,-9,0,456,212,-8,0
1886,448,214,-8,1,446,214,-10,2
1887,438,218,-10,4,438,218,-8,4
1888,428,224,-10,6,428,224,-10,6
1889,417,200,-11,-24,416,200,-12,-24
1890,408,162,-9,-38,408,162,-8,-38
1891,400,135,-8,-27,400,134,-8,-28
1892,395,117,-5,-18,394,116,-6,-18
1893,390,104,-5,-13,390,104,-4,-12
1894,385,96,-5,-8,386,96,-4,-8
1895,383,92,-2,-4,382,92,-4,-4
1896,381,91,-2,-1,382,92,0,0
1897,378,82,-3,-9,558,228,176,136
1898,375,67,-3,-15,558,228,0,0
1899,373,55,-2,-12,558,228,0,0
1900,372,44,-1,-11,370,44,-188,-184
1901,370,37,-2,-7,556,268,186,224
1902,368,32,-2,-5,556,268,0,0
1903,376,35,8,3,556,268,0,0
1904,383,37,7,2,556,268,0,0
1905,389,43,6,6,388,42,-168,-226
1906,396,49,7,6,396,48,8,6
1907,404,56,8,7,404,56,8,8
1908,414,66,10,10,414,66,10,10
1909,420,76,6,10,414,66,0,0
1910,431,90,11,14,430,88,16,22
1911,439,101,8,11,438,100,8,12
1912,448,116,9,15,448,116,10,16
1913,459,135,11,19,458,134,10,18
1914,468,154,9,19,458,134,0,0
1915,479,176,11,22,478,176,20,42
1916,490,199,11,23,478,176,0,0
1917,502,212,12,13,502,212,24,36
1918,513,217,11,5,512,216,10,4
1919,526,224,13,7,526,224,14,8
1920,538,232,12,8,538,232,12,8
1921,538,232,0,0,538,232,0,0
1922,568,203,30,-29,568,202,30,-30
1923,582,163,14,-40,582,162,14,-40
1924,591,136,9,-27,592,134,10,-28
1925,600,117,9,-19,600,116,8,-18
1926,606,104,6,-13,606,104,6,-12
1927,611,98,5,-6,606,104,0,0
1928,615,94,4,-4,606,104,0,0
1929,618,92,3,-2,606,104,0,0
1930,621,93,3,1,616,226,10,122
1931,623,95,2,2,616,226,0,0
1932,625,99,2,4,624,100,8,-126
1933,627,105,2,6,624,100,0,0
1934,627,110,0,5,624,100,0,0
1935,628,116,1,6,624,100,0,0
1936,628,116,0,0,624,100,0,0
1937,628,116,0,0,624,100,0,0
1938,628,116,0,0,624,100,0,0
1939,632,112,4,-4,894,104,270,4
1940,634,99,2,-13,634,100,-260,-4
1941,634,99,0,0,636,88,2,-12
1942,638,78,4,-21,636,88,0,0
1943,638,78,0,0,636,88,0,0
1944,638,78,0,0,894,108,258,20
1945,638,78,0,0,894,104,0,-4
1946,638,78,0,0,894,108,0,4
1947,638,78,0,0,894,108,0,0
1948,638,78,0,0,894,108,0,0
1949,638,78,0,0,894,108,0,0
1950,638,78,0,0,894,108,0,0
1951,638,78,0,0,894,104,0,-4
1952,638,78,0,0,894,108,0,4
1953,638,78,0,0,894,108,0,0
1954,638,78,0,0,894,108,0,0
1955,638,78,0,0,894,108,0,0
1956,638,78,0,0,894,108,0,0
1957,638,78,0,0,894,108,0,0
1958,638,78,0,0,894,108,0,0
1959,638,78,0,0,894,108,0,0
1960,638,78,0,0,894,108,0,0
1961,638,78,0,0,894,108,0,0
1962,638,78,0,0,918,108,24,0
1963,638,78,0,0,894,108,-24,0
1964,638,78,0,0,894,108,0,0
1965,638,78,0,0,894,108,0,0
1966,638,78,0,0,918,108,24,0
1967,638,78,0,0,918,108,0,0
1968,638,78,0,0,652,38,-266,-70
1969,638,78,0,0,652,38,0,0
1970,638,78,0,0,652,38,0,0
1971,638,78,0,0,652,38,0,0
1972,638,78,0,0,652,38,0,0
1973,638,78,0,0,652,38,0,0
1974,638,78,0,0,652,38,0,0
1975,638,78,0,0,652,38,0,0
1976,638,78,0,0,652,38,0,0
1977,638,78,0,0,652,38,0,0
1978,638,78,0,0,652,38,0,0
1979,638,78,0,0,652,38,0,0
1980,638,78,0,0,894,108,242,70
1981,638,78,0,0,896,104,2,-4
1982,638,78,0,0,894,106,-2,2
1983,638,78,0,0,894,108,0,2
1984,638,78,0,0,894,108,0,0
1985,638,78,0,0,894,108,0,0
1986,638,78,0,0,894,108,0,0
1987,638,78,0,0,894,104,0,-4
1988,638,78,0,0,894,104,0,0
1989,638,78,0,0,894,108,0,4
1990,638,78,0,0,894,104,0,-4
1991,638,78,0,0,894,108,0,4
1992,638,78,0,0,894,104,0,-4
1993,638,78,0,0,894,108,0,4
1994,638,78,0,0,894,108,0,0
1995,638,78,0,0,894,108,0,0
1996,638,78,0,0,894,108,0,0
1997,638,78,0,0,894,108,0,0
1998,638,78,0,0,894,108,0,0
1999,638,78,0,0,894,108,0,0
2000,638,78,0,0,894,108,0,0
2001,638,78,0,0,894,108,0,0
2002,638,78,0,0,894,108,0,0
2003,638,78,0,0,894,108,0,0
2004,638,78,0,0,894,108,0,0
2005,638,78,0,0,918,108,24,0
2006,638,78,0,0,894,108,-24,0
2007,638,78,0,0,894,104,0,-4
2008,638,78,0,0,492,294,-402,190
2009,638,78,0,0,492,294,0,0
2010,638,78,0,0,492,294,0,0
2011,638,78,0,0,492,294,0,0
2012,638,78,0,0,492,294,0,0
2013,638,78,0,0,492,294,0,0
2014,638,78,0,0,492,294,0,0
2015,638,78,0,0,492,294,0,0
2016,638,78,0,0,492,294,0,0
2017,638,78,0,0,492,294,0,0
2018,638,78,0,0,492,294,0,0
2019,638,78,0,0,492,294,0,0
2020,638,78,0,0,492,294,0,0
2021,638,78,0,0,492,294,0,0
2022,638,78,0,0,492,294,0,0
2023,491,257,-147,179,490,256,-2,-38
2024,491,257,0,0,490,256,0,0
2025,491,257,0,0,490,256,0,0
2026,491,257,0,0,490,256,0,0
2027,491,257,0,0,490,256,0,0
2028,491,257,0,0,490,256,0,0
2029,491,257,0,0,490,256,0,0
2030,491,257,0,0,490,256,0,0
2031,491,257,0,0,490,256,0,0
2032,491,257,0,0,490,256,0,0
2033,491,257,0,0,490,256,0,0
2034,491,257,0,0,490,256,0,0
2035,491,257,0,0,490,256,0,0
2036,493,257,2,0,492,256,2,0
2037,499,257,6,0,498,256,6,0
2038,505,257,6,0,506,256,8,0
2039,510,257,5,0,510,256,4,0
2040,511,257,1,0,510,256,0,0
2041,509,257,-2,0,508,256,-2,0
2042,487,257,-22,0,488,256,-20,0
2043,447,257,-40,0,446,256,-42,0
2044,392,257,-55,0,446,256,0,0
2045,392,257,0,0,446,256,0,0
2046,316,247,-76,-10,316,246,-130,-10
2047,343,232,27,-15,342,232,26,-14
2048,364,224,21,-8,364,224,22,-8
2049,380,193,16,-31,380,192,16,-32
2050,395,167,15,-26,394,166,14,-26
2051,409,145,14,-22,408,144,14,-22
2052,420,127,11,-18,420,126,12,-18
2053,434,114,14,-13,432,114,12,-12
2054,446,102,12,-12,446,100,14,-14
2055,456,94,10,-8,454,94,8,-6
2056,466,88,10,-6,454,94,0,0
2057,474,84,8,-4,454,94,0,0
2058,483,82,9,-2,482,80,28,-14
2059,491,80,8,-2,482,80,0,0
2060,499,80,8,0,482,80,0,0
2061,506,83,7,3,530,308,48,228
2062,514,80,8,-3,512,80,-18,-228
2063,520,71,6,-9,520,70,8,-10
2064,526,63,6,-8,526,62,6,-8
2065,532,55,6,-8,526,62,0,0
2066,537,49,5,-6,526,62,0,0
2067,544,45,7,-4,526,62,0,0
2068,549,41,5,-4,526,62,0,0
2069,547,45,-2,4,526,62,0,0
2070,544,50,-3,5,526,62,0,0
2071,542,56,-2,6,526,62,0,0
2072,540,64,-2,8,540,64,14,2
2073,538,72,-2,8,538,72,-2,8
2074,534,84,-4,12,534,82,-4,10
2075,532,94,-2,10,532,94,-2,12
2076,528,108,-4,14,528,108,-4,14
2077,525,125,-3,17,524,124,-4,16
2078,521,143,-4,18,522,142,-2,18
2079,518,163,-3,20,518,162,-4,20
2080,514,185,-4,22,514,184,-4,22
2081,510,211,-4,26,510,210,-4,26
2082,506,234,-4,23,510,210,0,0
2083,502,241,-4,7,502,240,-8,30
2084,498,250,-4,9,498,250,-4,10
2085,494,261,-4,11,494,260,-4,10
2086,489,275,-5,14,488,276,-6,16
2087,465,259,-24,-16,464,258,-24,-18
